Date,ALL,AMZN,ADBE,AAP,AKAM,ADS,APH,AAPL,XRAY,GOOG,AES,AGN,COST,T,A,CAH,ABT,AFL,AIG,AMAT,ADM,BBY,CCL,DVN,MMM,MO,COF,AIV,KMX,AEE,ACN,APTV,CPRI,ARNC
9/11/2017,69.17281292,837.2571188,108.5464602,149.201087,52.99599313,214.6393162,64.92517007,113.0508314,59.43304721,790.6365488,12.84979518,230.2823232,152.5184,40.60999675,47.08723798,77.6878125,42.29,35.93286133,59.33781638,30.14969007,42.16706772,38.17680429,48.87921385,44.11000764,176.2301456,63.22836379,71.82710927,47.33443055,53.34432234,49.18713932,122.1783133,71.31085044,46.78376777,#VALUE!
9/18/2017,69.17281292,837.2571188,108.5464602,149.201087,52.99599313,214.6393162,64.92517007,113.0508314,59.43304721,790.6365488,12.84979518,230.2823232,152.5184,40.60999675,47.08723798,77.6878125,42.29,35.93286133,59.33781638,30.14969007,42.16706772,38.17680429,48.87921385,44.11000764,176.2301456,63.22836379,71.82710927,47.33443055,53.34432234,49.18713932,122.1783133,71.31085044,46.78376777,#VALUE!
9/25/2017,69.17281292,837.2571188,108.5464602,149.201087,52.99599313,214.6393162,64.92517007,113.0508314,59.43304721,790.6365488,12.84979518,230.2823232,152.5184,40.60999675,47.08723798,77.6878125,42.29,35.93286133,59.33781638,30.14969007,42.16706772,38.17680429,48.87921385,44.11000764,176.2301456,63.22836379,71.82710927,47.33443055,53.34432234,49.18713932,122.1783133,71.31085044,46.78376777,#VALUE!
10/2/2017,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
10/9/2017,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
10/16/2017,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
10/23/2017,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
10/30/2017,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
11/6/2017,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
11/13/2017,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
11/20/2017,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
11/27/2017,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
12/4/2017,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
12/11/2017,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
12/18/2017,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
12/25/2017,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
1/1/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
1/8/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
1/15/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
1/22/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
1/29/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
2/5/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
2/12/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
2/19/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
2/26/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
3/5/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
3/12/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
3/19/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
3/26/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
4/2/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
4/9/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
4/16/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
4/23/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
4/30/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
5/7/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
5/14/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
5/21/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
5/28/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
6/4/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
6/11/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
6/18/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
6/25/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
7/2/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
7/9/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
7/16/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
7/23/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
7/30/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
8/6/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
8/13/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
8/20/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
8/27/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
9/3/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
9/10/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
9/17/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
9/24/2018,91.89983398,961.3089092,149.1929397,99.14614344,48.72637106,221.4846847,84.65258677,154.1208278,59.81045752,966.3590706,11.01923368,204.9539336,164.2863657,39.17,64.20571784,66.92322335,53.36134454,40.69285262,61.39041399,52.08935771,42.512,56.95721925,64.31950781,36.71113225,209.8884048,63.4208218,84.66397849,45.2199606,75.81143485,57.84830998,135.0669903,98.41641679,47.84762533,24.88185941
10/1/2018,98.70912767,2003.169161,269.9684491,168.2847503,73.15221239,236.3479053,94.00499334,225.7414025,37.74763833,1200.196636,13.99969775,190.5050088,234.9021665,33.58000551,70.53324969,53.99366455,73.36082768,47.07007033,53.24279604,38.64964395,50.27336073,79.34777859,63.37110922,39.94005503,210.7147971,60.30953898,94.92265886,45.50393185,74.66571592,63.23032787,170.2127361,83.91197582,68.56463496,22.00786749
10/8/2018,98.70912767,2003.169161,269.9684491,168.2847503,73.15221239,236.3479053,94.00499334,225.7414025,37.74763833,1200.196636,13.99969775,190.5050088,234.9021665,33.58000551,70.53324969,53.99366455,73.36082768,47.07007033,53.24279604,38.64964395,50.27336073,79.34777859,63.37110922,39.94005503,210.7147971,60.30953898,94.92265886,45.50393185,74.66571592,63.23032787,170.2127361,83.91197582,68.56463496,22.00786749
10/15/2018,98.70912767,2003.169161,269.9684491,168.2847503,73.15221239,236.3479053,94.00499334,225.7414025,37.74763833,1200.196636,13.99969775,190.5050088,234.9021665,33.58000551,70.53324969,53.99366455,73.36082768,47.07007033,53.24279604,38.64964395,50.27336073,79.34777859,63.37110922,39.94005503,210.7147971,60.30953898,94.92265886,45.50393185,74.66571592,63.23032787,170.2127361,83.91197582,68.56463496,22.00786749
10/22/2018,98.70912767,2003.169161,269.9684491,168.2847503,73.15221239,236.3479053,94.00499334,225.7414025,37.74763833,1200.196636,13.99969775,190.5050088,234.9021665,33.58000551,70.53324969,53.99366455,73.36082768,47.07007033,53.24279604,38.64964395,50.27336073,79.34777859,63.37110922,39.94005503,210.7147971,60.30953898,94.92265886,45.50393185,74.66571592,63.23032787,170.2127361,83.91197582,68.56463496,22.00786749
10/29/2018,98.70912767,2003.169161,269.9684491,168.2847503,73.15221239,236.3479053,94.00499334,225.7414025,37.74763833,1200.196636,13.99969775,190.5050088,234.9021665,33.58000551,70.53324969,53.99366455,73.36082768,47.07007033,53.24279604,38.64964395,50.27336073,79.34777859,63.37110922,39.94005503,210.7147971,60.30953898,94.92265886,45.50393185,74.66571592,63.23032787,170.2127361,83.91197582,68.56463496,22.00786749
11/5/2018,98.70912767,2003.169161,269.9684491,168.2847503,73.15221239,236.3479053,94.00499334,225.7414025,37.74763833,1200.196636,13.99969775,190.5050088,234.9021665,33.58000551,70.53324969,53.99366455,73.36082768,47.07007033,53.24279604,38.64964395,50.27336073,79.34777859,63.37110922,39.94005503,210.7147971,60.30953898,94.92265886,45.50393185,74.66571592,63.23032787,170.2127361,83.91197582,68.56463496,22.00786749
11/12/2018,98.70912767,2003.169161,269.9684491,168.2847503,73.15221239,236.3479053,94.00499334,225.7414025,37.74763833,1200.196636,13.99969775,190.5050088,234.9021665,33.58000551,70.53324969,53.99366455,73.36082768,47.07007033,53.24279604,38.64964395,50.27336073,79.34777859,63.37110922,39.94005503,210.7147971,60.30953898,94.92265886,45.50393185,74.66571592,63.23032787,170.2127361,83.91197582,68.56463496,22.00786749
11/19/2018,98.70912767,2003.169161,269.9684491,168.2847503,73.15221239,236.3479053,94.00499334,225.7414025,37.74763833,1200.196636,13.99969775,190.5050088,234.9021665,33.58000551,70.53324969,53.99366455,73.36082768,47.07007033,53.24279604,38.64964395,50.27336073,79.34777859,63.37110922,39.94005503,210.7147971,60.30953898,94.92265886,45.50393185,74.66571592,63.23032787,170.2127361,83.91197582,68.56463496,22.00786749
11/26/2018,98.70912767,2003.169161,269.9684491,168.2847503,73.15221239,236.3479053,94.00499334,225.7414025,37.74763833,1200.196636,13.99969775,190.5050088,234.9021665,33.58000551,70.53324969,53.99366455,73.36082768,47.07007033,53.24279604,38.64964395,50.27336073,79.34777859,63.37110922,39.94005503,210.7147971,60.30953898,94.92265886,45.50393185,74.66571592,63.23032787,170.2127361,83.91197582,68.56463496,22.00786749
12/3/2018,98.70912767,2003.169161,269.9684491,168.2847503,73.15221239,236.3479053,94.00499334,225.7414025,37.74763833,1200.196636,13.99969775,190.5050088,234.9021665,33.58000551,70.53324969,53.99366455,73.36082768,47.07007033,53.24279604,38.64964395,50.27336073,79.34777859,63.37110922,39.94005503,210.7147971,60.30953898,94.92265886,45.50393185,74.66571592,63.23032787,170.2127361,83.91197582,68.56463496,22.00786749
12/10/2018,98.70912767,2003.169161,269.9684491,168.2847503,73.15221239,236.3479053,94.00499334,225.7414025,37.74763833,1200.196636,13.99969775,190.5050088,234.9021665,33.58000551,70.53324969,53.99366455,73.36082768,47.07007033,53.24279604,38.64964395,50.27336073,79.34777859,63.37110922,39.94005503,210.7147971,60.30953898,94.92265886,45.50393185,74.66571592,63.23032787,170.2127361,83.91197582,68.56463496,22.00786749
